FlightKey,FlightID,DateKey,RouteKey,AircraftKey,DelayCodeKey,ScheduledDepartureDateTime,ActualDepartureDateTime,ScheduledArrivalDateTime,ActualArrivalDateTime,ScheduledBlockMinutes,ActualBlockMinutes,DepartureDelayMinutes,ArrivalDelayMinutes,ReactionaryDelayMinutes,ScheduledTurnaroundMinutes,ActualTurnaroundMinutes,SeatsAvailable,PassengersBoarded,CargoKG,FuelBurnPlannedKG,FuelBurnActualKG,FlightStatus,IsCancelled
101325,FA101325,20250214,23,15,4,2025-02-14 21:00:00,2025-02-14 21:40:00,2025-02-15 00:18:00,2025-02-15 00:53:00,198,193,40,35,0,90,90,296,232,2023,18480.0,18192.4,Completed,False
101326,FA101326,20250214,24,11,1,2025-02-14 12:00:00,2025-02-14 12:03:00,2025-02-14 15:25:00,2025-02-14 15:36:00,205,213,3,11,0,45,45,189,149,642,8883.3,9074.7,Completed,False
101327,FA101327,20250214,24,8,1,2025-02-14 14:00:00,2025-02-14 14:00:00,2025-02-14 17:25:00,2025-02-14 17:29:00,205,209,0,4,0,45,45,189,131,1115,8883.3,9183.3,Completed,False
101328,FA101328,20250214,25,18,1,2025-02-14 14:45:00,2025-02-14 14:45:00,2025-02-14 20:52:00,2025-02-14 20:52:00,367,367,0,0,0,90,90,296,217,2029,34253.3,32878.2,Completed,False
101329,FA101329,20250215,1,18,1,2025-02-15 07:00:00,2025-02-15 07:00:00,2025-02-15 13:44:00,2025-02-15 13:50:00,404,410,0,6,0,90,90,296,225,1551,37706.7,38655.0,Completed,False
101330,FA101330,20250215,2,16,1,2025-02-15 22:00:00,2025-02-15 22:00:00,2025-02-16 11:22:00,2025-02-16 11:19:00,802,799,0,0,0,90,90,296,216,1703,74853.3,75665.9,Completed,False
101331,FA101331,20250215,3,6,1,2025-02-15 09:45:00,2025-02-15 09:47:00,2025-02-15 12:31:00,2025-02-15 12:40:00,166,173,2,9,0,45,45,180,123,544,6640.0,6784.0,Completed,False
101332,FA101332,20250215,3,6,1,2025-02-15 06:45:00,2025-02-15 06:45:00,2025-02-15 09:31:00,2025-02-15 09:40:00,166,175,0,9,0,45,45,180,134,676,6640.0,6994.4,Completed,False
101333,FA101333,20250215,4,8,3,2025-02-15 07:15:00,2025-02-15 07:21:00,2025-02-15 10:16:00,2025-02-15 10:22:00,181,181,6,6,0,45,45,189,149,613,7843.3,8216.4,Completed,False
101334,FA101334,20250215,5,7,1,2025-02-15 06:00:00,2025-02-15 06:00:00,2025-02-15 09:32:00,2025-02-15 09:32:00,212,212,0,0,0,45,45,189,144,1147,9186.7,9209.1,Completed,False
101335,FA101335,20250215,6,17,7,2025-02-15 11:30:00,2025-02-15 12:02:00,2025-02-15 17:27:00,2025-02-15 18:08:00,357,366,32,41,0,90,90,296,230,1485,33320.0,36470.0,Completed,False
101336,FA101336,20250215,7,15,1,2025-02-15 15:00:00,2025-02-15 15:03:00,2025-02-16 00:01:00,2025-02-16 00:11:00,541,548,3,10,0,90,90,296,223,1932,50493.3,51686.0,Completed,False
101337,FA101337,20250215,8,10,2,2025-02-15 15:45:00,2025-02-15 16:04:00,2025-02-15 19:02:00,2025-02-15 19:27:00,197,203,19,25,0,45,45,189,139,382,8536.7,7788.5,Completed,False
101338,FA101338,20250215,9,18,1,2025-02-15 17:00:00,2025-02-15 17:00:00,2025-02-15 23:30:00,2025-02-15 23:39:00,390,399,0,9,0,90,90,296,180,1888,36400.0,35667.4,Completed,False
101339,FA101339,20250215,11,14,1,2025-02-15 06:45:00,2025-02-15 06:46:00,2025-02-15 12:58:00,2025-02-15 13:02:00,373,376,1,4,0,90,90,296,225,2097,34813.3,32711.5,Completed,False
101340,FA101340,20250215,12,2,5,2025-02-15 13:15:00,2025-02-15 13:36:00,2025-02-15 16:00:00,2025-02-15 16:18:00,165,162,21,18,0,45,45,180,135,713,6600.0,7142.1,Completed,False
101341,FA101341,20250215,13,14,1,2025-02-15 11:45:00,2025-02-15 11:51:00,2025-02-15 18:39:00,2025-02-15 18:45:00,414,414,6,6,0,90,90,296,222,1550,38640.0,39209.5,Completed,False
101342,FA101342,20250215,14,15,1,2025-02-15 17:15:00,2025-02-15 17:18:00,2025-02-16 00:18:00,2025-02-16 00:20:00,423,422,3,2,0,90,90,296,230,2795,39480.0,40225.8,Completed,False
101343,FA101343,20250215,15,18,1,2025-02-15 15:15:00,2025-02-15 15:19:00,2025-02-15 18:59:00,2025-02-15 18:58:00,224,219,4,0,0,90,90,296,207,1506,20906.7,20121.0,Completed,False
101344,FA101344,20250215,15,14,9,2025-02-15 19:00:00,2025-02-15 20:28:00,2025-02-15 22:44:00,2025-02-16 00:10:00,224,222,88,86,88,90,15,296,219,1766,20906.7,22236.7,Completed,False
101345,FA101345,20250215,16,15,1,2025-02-15 22:15:00,2025-02-15 22:18:00,2025-02-16 04:28:00,2025-02-16 04:28:00,373,370,3,0,0,90,90,296,222,1828,34813.3,37640.1,Completed,False
101346,FA101346,20250215,17,15,2,2025-02-15 18:30:00,2025-02-15 18:41:00,2025-02-16 00:06:00,2025-02-16 00:26:00,336,345,11,20,0,90,90,296,232,2274,31360.0,32423.2,Completed,False
101347,FA101347,20250215,18,6,1,2025-02-15 05:45:00,2025-02-15 05:45:00,2025-02-15 08:28:00,2025-02-15 08:36:00,163,171,0,8,0,45,45,180,141,850,6520.0,5698.4,Completed,False
101348,FA101348,20250215,19,7,6,2025-02-15 22:30:00,2025-02-15 22:55:00,2025-02-16 00:30:00,2025-02-16 00:54:00,120,119,25,24,0,45,45,189,132,1125,5200.0,5339.0,Completed,False
101349,FA101349,20250215,19,12,1,2025-02-15 18:00:00,2025-02-15 18:09:00,2025-02-15 20:00:00,2025-02-15 20:16:00,120,127,9,16,0,45,45,189,140,448,5200.0,5281.7,Completed,False
101350,FA101350,20250215,20,13,1,2025-02-15 17:00:00,2025-02-15 17:00:00,2025-02-15 22:49:00,2025-02-15 22:54:00,349,354,0,5,0,90,90,296,227,1972,32573.3,35207.8,Completed,False
101351,FA101351,20250215,21,8,9,2025-02-15 11:00:00,2025-02-15 11:15:00,2025-02-15 13:55:00,2025-02-15 14:08:00,175,173,15,13,15,45,38,189,140,714,7583.3,6985.1,Completed,False
101352,FA101352,20250215,21,7,1,2025-02-15 20:15:00,2025-02-15 20:22:00,2025-02-15 23:10:00,2025-02-15 23:19:00,175,177,7,9,0,45,45,189,148,93,7583.3,7736.5,Completed,False
101353,FA101353,20250215,22,8,1,2025-02-15 13:00:00,2025-02-15 13:00:00,2025-02-15 15:10:00,2025-02-15 15:12:00,130,132,0,2,0,45,45,189,139,985,5633.3,5315.2,Completed,False
101354,FA101354,20250215,22,10,1,2025-02-15 11:45:00,2025-02-15 11:45:00,2025-02-15 13:55:00,2025-02-15 13:58:00,130,133,0,3,0,45,45,189,144,263,5633.3,5672.6,Completed,False
101355,FA101355,20250215,23,15,1,2025-02-15 07:45:00,2025-02-15 07:53:00,2025-02-15 11:03:00,2025-02-15 11:07:00,198,194,8,4,0,90,90,296,205,1284,18480.0,17944.0,Completed,False
101356,FA101356,20250215,24,12,1,2025-02-15 11:00:00,2025-02-15 11:00:00,2025-02-15 14:25:00,2025-02-15 14:28:00,205,208,0,3,0,45,45,189,137,920,8883.3,9445.3,Completed,False
101357,FA101357,20250215,24,9,1,2025-02-15 10:45:00,2025-02-15 10:45:00,2025-02-15 14:10:00,2025-02-15 14:08:00,205,203,0,0,0,45,45,189,136,624,8883.3,8492.0,Completed,False
101358,FA101358,20250215,25,15,9,2025-02-15 12:00:00,2025-02-15 12:44:00,2025-02-15 18:07:00,2025-02-15 18:45:00,367,361,44,38,44,90,53,296,232,2332,34253.3,36785.9,Completed,False
101359,FA101359,20250216,1,13,1,2025-02-16 14:30:00,2025-02-16 14:30:00,2025-02-16 21:14:00,2025-02-16 21:08:00,404,398,0,0,0,90,90,296,185,2114,37706.7,35192.1,Completed,False
101360,FA101360,20250216,2,15,1,2025-02-16 22:00:00,2025-02-16 22:04:00,2025-02-17 11:22:00,2025-02-17 11:23:00,802,799,4,1,0,90,90,296,194,1614,74853.3,72363.0,Completed,False
101361,FA101361,20250216,3,5,1,2025-02-16 21:30:00,2025-02-16 21:30:00,2025-02-17 00:16:00,2025-02-17 00:25:00,166,175,0,9,0,45,45,180,112,696,6640.0,6764.8,Completed,False
101362,FA101362,20250216,4,10,1,2025-02-16 16:30:00,2025-02-16 16:37:00,2025-02-16 19:31:00,2025-02-16 19:32:00,181,175,7,1,0,45,45,189,112,804,7843.3,8162.9,Completed,False
101363,FA101363,20250216,5,9,5,2025-02-16 07:15:00,2025-02-16 07:19:00,2025-02-16 10:47:00,2025-02-16 10:45:00,212,206,4,0,0,45,45,189,123,364,9186.7,9475.7,Completed,False
101364,FA101364,20250216,5,12,1,2025-02-16 15:30:00,2025-02-16 15:32:00,2025-02-16 19:02:00,2025-02-16 19:13:00,212,221,2,11,0,45,45,189,118,682,9186.7,9071.5,Completed,False
101365,FA101365,20250216,6,17,1,2025-02-16 08:30:00,2025-02-16 08:30:00,2025-02-16 14:27:00,2025-02-16 14:34:00,357,364,0,7,0,90,90,296,207,1981,33320.0,31241.5,Completed,False
101366,FA101366,20250216,7,14,1,2025-02-16 10:15:00,2025-02-16 10:19:00,2025-02-16 19:16:00,2025-02-16 19:18:00,541,539,4,2,0,90,90,296,208,2036,50493.3,53318.1,Completed,False
101367,FA101367,20250216,8,9,1,2025-02-16 22:30:00,2025-02-16 22:30:00,2025-02-17 01:47:00,2025-02-17 01:46:00,197,196,0,0,0,45,45,189,123,622,8536.7,7499.4,Completed,False
101368,FA101368,20250216,8,8,3,2025-02-16 06:30:00,2025-02-16 07:02:00,2025-02-16 09:47:00,2025-02-16 10:22:00,197,200,32,35,0,45,45,189,129,552,8536.7,8256.3,Completed,False
101369,FA101369,20250216,9,16,1,2025-02-16 18:30:00,2025-02-16 18:33:00,2025-02-17 01:00:00,2025-02-17 01:04:00,390,391,3,4,0,90,90,296,198,1847,36400.0,38254.0,Completed,False
101370,FA101370,20250216,10,16,4,2025-02-16 14:00:00,2025-02-16 14:39:00,2025-02-17 02:36:00,2025-02-17 03:20:00,756,761,39,44,0,90,90,296,192,1769,70560.0,70844.9,Completed,False
101371,FA101371,20250216,11,14,1,2025-02-16 15:15:00,2025-02-16 15:24:00,2025-02-16 21:28:00,2025-02-16 21:42:00,373,378,9,14,0,90,90,296,229,2487,34813.3,31952.9,Completed,False
101372,FA101372,20250216,12,5,2,2025-02-16 14:00:00,2025-02-16 14:33:00,2025-02-16 16:45:00,2025-02-16 17:18:00,165,165,33,33,0,45,45,180,123,391,6600.0,6984.4,Completed,False
101373,FA101373,20250216,12,2,1,2025-02-16 14:45:00,2025-02-16 14:50:00,2025-02-16 17:30:00,2025-02-16 17:33:00,165,163,5,3,0,45,45,180,128,320,6600.0,7244.6,Completed,False
101374,FA101374,20250216,13,18,1,2025-02-16 19:15:00,2025-02-16 19:15:00,2025-02-17 02:09:00,2025-02-17 02:18:00,414,423,0,9,0,90,90,296,226,1775,38640.0,41211.1,Completed,False
101375,FA101375,20250216,14,15,1,2025-02-16 21:00:00,2025-02-16 21:02:00,2025-02-17 04:03:00,2025-02-17 04:08:00,423,426,2,5,0,90,90,296,194,2134,39480.0,41721.5,Completed,False
101376,FA101376,20250216,15,14,1,2025-02-16 06:00:00,2025-02-16 06:00:00,2025-02-16 09:44:00,2025-02-16 09:53:00,224,233,0,9,0,90,90,296,197,1886,20906.7,20098.4,Completed,False
101377,FA101377,20250216,15,17,1,2025-02-16 21:30:00,2025-02-16 21:38:00,2025-02-17 01:14:00,2025-02-17 01:18:00,224,220,8,4,0,90,90,296,190,1443,20906.7,21314.4,Completed,False
101378,FA101378,20250216,16,13,1,2025-02-16 06:00:00,2025-02-16 06:01:00,2025-02-16 12:13:00,2025-02-16 12:18:00,373,377,1,5,0,90,90,296,219,2755,34813.3,35104.7,Completed,False
101379,FA101379,20250216,17,18,5,2025-02-16 07:00:00,2025-02-16 07:30:00,2025-02-16 12:36:00,2025-02-16 13:02:00,336,332,30,26,0,90,90,296,172,2466,31360.0,32928.3,Completed,False
101380,FA101380,20250216,18,2,1,2025-02-16 16:30:00,2025-02-16 16:34:00,2025-02-16 19:13:00,2025-02-16 19:12:00,163,158,4,0,0,45,45,180,102,627,6520.0,6480.6,Completed,False
101381,FA101381,20250216,19,9,1,2025-02-16 21:45:00,2025-02-16 21:45:00,2025-02-16 23:45:00,2025-02-16 23:54:00,120,129,0,9,0,45,45,189,126,369,5200.0,4980.9,Completed,False
101382,FA101382,20250216,21,8,4,2025-02-16 12:15:00,2025-02-16 12:18:00,2025-02-16 15:10:00,2025-02-16 15:15:00,175,177,3,5,0,45,113,189,123,1039,7583.3,7375.8,Completed,False
101383,FA101383,20250216,22,12,9,2025-02-16 19:15:00,2025-02-16 19:59:00,2025-02-16 21:25:00,2025-02-16 22:13:00,130,134,44,48,44,45,15,189,126,699,5633.3,5685.5,Completed,False
101384,FA101384,20250216,23,13,1,2025-02-16 19:45:00,2025-02-16 19:49:00,2025-02-16 23:03:00,2025-02-16 23:01:00,198,192,4,0,0,90,90,296,169,2421,18480.0,16195.1,Completed,False
101385,FA101385,20250216,23,14,1,2025-02-16 15:30:00,2025-02-16 15:30:00,2025-02-16 18:48:00,2025-02-16 18:51:00,198,201,0,3,0,90,90,296,203,2055,18480.0,17618.6,Completed,False
101386,FA101386,20250216,24,8,1,2025-02-16 18:45:00,2025-02-16 18:57:00,2025-02-16 22:10:00,2025-02-16 22:29:00,205,212,12,19,0,45,45,189,118,0,8883.3,8433.6,Completed,False
101387,FA101387,20250216,25,13,1,2025-02-16 22:15:00,2025-02-16 22:15:00,2025-02-17 04:22:00,2025-02-17 04:17:00,367,362,0,0,0,90,90,296,198,1813,34253.3,35709.3,Completed,False
101388,FA101388,20250217,1,16,1,2025-02-17 21:00:00,2025-02-17 21:02:00,2025-02-18 03:44:00,2025-02-18 03:55:00,404,413,2,11,0,90,90,296,214,1490,37706.7,38706.7,Completed,False
101389,FA101389,20250217,2,18,1,2025-02-17 21:00:00,2025-02-17 21:02:00,2025-02-18 10:22:00,2025-02-18 10:24:00,802,802,2,2,0,90,90,296,157,1713,74853.3,78104.8,Completed,False
101390,FA101390,20250217,3,6,1,2025-02-17 21:45:00,2025-02-17 21:46:00,2025-02-18 00:31:00,2025-02-18 00:29:00,166,163,1,0,0,45,45,180,121,901,6640.0,6935.2,Completed,False
101391,FA101391,20250217,4,7,6,2025-02-17 05:00:00,2025-02-17 05:19:00,2025-02-17 08:01:00,2025-02-17 08:15:00,181,176,19,14,0,45,45,189,126,355,7843.3,8650.1,Completed,False
101392,FA101392,20250217,4,11,1,2025-02-17 19:15:00,2025-02-17 19:15:00,2025-02-17 22:16:00,2025-02-17 22:16:00,181,181,0,0,0,45,45,189,127,848,7843.3,7435.8,Completed,False
101393,FA101393,20250217,5,7,3,2025-02-17 09:30:00,2025-02-17 09:38:00,2025-02-17 13:02:00,2025-02-17 13:04:00,212,206,8,2,0,45,75,189,119,504,9186.7,9679.1,Completed,False
101394,FA101394,20250217,7,15,1,2025-02-17 12:30:00,2025-02-17 12:38:00,2025-02-17 21:31:00,2025-02-17 21:35:00,541,537,8,4,0,90,90,296,194,1587,50493.3,49359.3,Completed,False
101395,FA101395,20250217,8,11,1,2025-02-17 14:15:00,2025-02-17 14:16:00,2025-02-17 17:32:00,2025-02-17 17:42:00,197,206,1,10,0,45,45,189,126,226,8536.7,8712.4,Completed,False
101396,FA101396,20250217,8,11,1,2025-02-17 10:00:00,2025-02-17 10:01:00,2025-02-17 13:17:00,2025-02-17 13:13:00,197,192,1,0,0,45,45,189,146,727,8536.7,8514.5,Completed,False
101397,FA101397,20250217,9,18,1,2025-02-17 17:00:00,2025-02-17 17:00:00,2025-02-17 23:30:00,2025-02-17 23:30:00,390,390,0,0,0,90,90,296,222,1672,36400.0,35196.2,Completed,False
101398,FA101398,20250217,10,13,1,2025-02-17 18:15:00,2025-02-17 18:15:00,2025-02-18 06:51:00,2025-02-18 06:51:00,756,756,0,0,0,90,90,296,183,1729,70560.0,72554.8,Completed,False
101399,FA101399,20250217,11,13,1,2025-02-17 15:00:00,2025-02-17 15:03:00,2025-02-17 21:13:00,2025-02-17 21:10:00,373,367,3,0,0,90,90,296,210,2345,34813.3,33636.3,Completed,False
101400,FA101400,20250217,12,5,1,2025-02-17 07:15:00,2025-02-17 07:19:00,2025-02-17 10:00:00,2025-02-17 10:12:00,165,173,4,12,0,45,45,180,108,836,6600.0,6848.1,Completed,False
101401,FA101401,20250217,12,4,3,2025-02-17 17:15:00,2025-02-17 17:27:00,2025-02-17 20:00:00,2025-02-17 20:15:00,165,168,12,15,0,45,45,180,121,242,6600.0,6828.8,Completed,False
101402,FA101402,20250217,13,16,1,2025-02-17 14:15:00,2025-02-17 14:16:00,2025-02-17 21:09:00,2025-02-17 21:11:00,414,415,1,2,0,90,90,296,206,1925,38640.0,36795.9,Completed,False
101403,FA101403,20250217,14,13,1,2025-02-17 07:15:00,2025-02-17 07:15:00,2025-02-17 14:18:00,2025-02-17 14:16:00,423,421,0,0,0,90,90,296,216,1710,39480.0,37297.0,Completed,False
101404,FA101404,20250217,15,17,4,2025-02-17 11:00:00,2025-02-17 11:31:00,2025-02-17 14:44:00,2025-02-17 15:23:00,224,232,31,39,0,90,90,296,232,2234,20906.7,20636.8,Completed,False
101405,FA101405,20250217,15,17,1,2025-02-17 12:15:00,2025-02-17 12:15:00,2025-02-17 15:59:00,2025-02-17 16:04:00,224,229,0,5,0,90,90,296,211,1895,20906.7,22217.3,Completed,False
101406,FA101406,20250217,17,18,4,2025-02-17 10:30:00,2025-02-17 10:34:00,2025-02-17 16:06:00,2025-02-17 16:14:00,336,340,4,8,0,90,90,296,186,1950,31360.0,33582.8,Completed,False
101407,FA101407,20250217,18,4,1,2025-02-17 12:15:00,2025-02-17 12:15:00,2025-02-17 14:58:00,2025-02-17 15:04:00,163,169,0,6,0,45,45,180,127,515,6520.0,6787.2,Completed,False
101408,FA101408,20250217,18,1,1,2025-02-17 21:15:00,2025-02-17 21:17:00,2025-02-17 23:58:00,2025-02-18 00:05:00,163,168,2,7,0,45,45,180,122,801,6520.0,6188.2,Completed,False
101409,FA101409,20250217,19,12,6,2025-02-17 08:15:00,2025-02-17 08:34:00,2025-02-17 10:15:00,2025-02-17 10:29:00,120,115,19,14,0,45,45,189,114,330,5200.0,5332.4,Completed,False
101410,FA101410,20250217,19,8,1,2025-02-17 14:00:00,2025-02-17 14:03:00,2025-02-17 16:00:00,2025-02-17 15:57:00,120,114,3,0,0,45,45,189,117,319,5200.0,4831.2,Completed,False
101411,FA101411,20250217,20,13,1,2025-02-17 18:45:00,2025-02-17 18:47:00,2025-02-18 00:34:00,2025-02-18 00:41:00,349,354,2,7,0,90,90,296,193,1519,32573.3,32776.7,Completed,False
101412,FA101412,20250217,21,11,1,2025-02-17 20:45:00,2025-02-17 20:49:00,2025-02-17 23:40:00,2025-02-17 23:51:00,175,182,4,11,0,45,45,189,125,496,7583.3,8229.0,Completed,False
101413,FA101413,20250217,22,8,1,2025-02-17 18:15:00,2025-02-17 18:17:00,2025-02-17 20:25:00,2025-02-17 20:29:00,130,132,2,4,0,45,45,189,130,336,5633.3,5906.4,Completed,False
101414,FA101414,20250217,22,12,1,2025-02-17 18:15:00,2025-02-17 18:16:00,2025-02-17 20:25:00,2025-02-17 20:30:00,130,134,1,5,0,45,45,189,129,453,5633.3,5651.4,Completed,False
101415,FA101415,20250217,23,17,1,2025-02-17 11:00:00,2025-02-17 11:00:00,2025-02-17 14:18:00,2025-02-17 14:14:00,198,194,0,0,0,90,90,296,210,2443,18480.0,18191.9,Completed,False
101416,FA101416,20250217,24,12,1,2025-02-17 15:15:00,2025-02-17 15:15:00,2025-02-17 18:40:00,2025-02-17 18:45:00,205,210,0,5,0,45,45,189,119,709,8883.3,8564.5,Completed,False
101417,FA101417,20250217,25,18,1,2025-02-17 06:15:00,2025-02-17 06:15:00,2025-02-17 12:22:00,2025-02-17 12:27:00,367,372,0,5,0,90,90,296,192,1749,34253.3,31932.6,Completed,False
101418,FA101418,20250218,1,17,8,2025-02-18 10:45:00,2025-02-18 11:23:00,2025-02-18 17:29:00,2025-02-18 18:09:00,404,406,38,40,0,90,90,296,220,1706,37706.7,40267.2,Completed,False
101419,FA101419,20250218,3,3,3,2025-02-18 18:45:00,2025-02-18 18:55:00,2025-02-18 21:31:00,2025-02-18 21:39:00,166,164,10,8,0,45,45,180,112,669,6640.0,6926.8,Completed,False
101420,FA101420,20250218,3,3,1,2025-02-18 11:15:00,2025-02-18 11:15:00,2025-02-18 14:01:00,2025-02-18 13:56:00,166,161,0,0,0,45,45,180,136,719,6640.0,7148.1,Completed,False
101421,FA101421,20250218,4,7,1,2025-02-18 21:00:00,2025-02-18 21:01:00,2025-02-19 00:01:00,2025-02-18 23:56:00,181,175,1,0,0,45,45,189,118,500,7843.3,7937.3,Completed,False
101422,FA101422,20250218,4,9,1,2025-02-18 19:15:00,2025-02-18 19:15:00,2025-02-18 22:16:00,2025-02-18 22:16:00,181,181,0,0,0,45,45,189,106,210,7843.3,7862.6,Completed,False
101423,FA101423,20250218,5,9,6,2025-02-18 11:00:00,2025-02-18 11:16:00,2025-02-18 14:32:00,2025-02-18 14:46:00,212,210,16,14,0,45,45,189,142,1004,9186.7,9481.2,Completed,False
101424,FA101424,20250218,6,14,1,2025-02-18 16:45:00,2025-02-18 16:49:00,2025-02-18 22:42:00,2025-02-18 22:51:00,357,362,4,9,0,90,90,296,206,1421,33320.0,32361.6,Completed,False
101425,FA101425,20250218,7,14,1,2025-02-18 18:45:00,2025-02-18 18:45:00,2025-02-19 03:46:00,2025-02-19 03:40:00,541,535,0,0,0,90,90,296,202,1729,50493.3,52840.8,Completed,False
101426,FA101426,20250218,8,9,1,2025-02-18 11:00:00,2025-02-18 11:00:00,2025-02-18 14:17:00,2025-02-18 14:22:00,197,202,0,5,0,45,45,189,133,138,8536.7,8408.0,Completed,False
101427,FA101427,20250218,8,9,1,2025-02-18 11:45:00,2025-02-18 11:45:00,2025-02-18 15:02:00,2025-02-18 15:03:00,197,198,0,1,0,45,45,189,119,737,8536.7,8630.0,Completed,False
101428,FA101428,20250218,9,16,1,2025-02-18 16:45:00,2025-02-18 16:50:00,2025-02-18 23:15:00,2025-02-18 23:21:00,390,391,5,6,0,90,90,296,201,2004,36400.0,37843.5,Completed,False
101429,FA101429,20250218,10,15,1,2025-02-18 12:00:00,2025-02-18 12:00:00,2025-02-19 00:36:00,2025-02-19 00:39:00,756,759,0,3,0,90,90,296,180,2157,70560.0,73897.2,Completed,False
101430,FA101430,20250218,11,17,1,2025-02-18 19:45:00,2025-02-18 19:52:00,2025-02-19 01:58:00,2025-02-19 02:09:00,373,377,7,11,0,90,96,296,228,1550,34813.3,32831.7,Completed,False
101431,FA101431,20250218,12,4,1,2025-02-18 07:45:00,2025-02-18 07:45:00,2025-02-18 10:30:00,2025-02-18 10:39:00,165,174,0,9,0,45,45,180,119,587,6600.0,6770.2,Completed,False
101432,FA101432,20250218,12,5,1,2025-02-18 09:45:00,2025-02-18 09:48:00,2025-02-18 12:30:00,2025-02-18 12:41:00,165,173,3,11,0,45,45,180,122,901,6600.0,6509.5,Completed,False
101433,FA101433,20250218,13,13,1,2025-02-18 21:00:00,2025-02-18 21:01:00,2025-02-19 03:54:00,2025-02-19 03:59:00,414,418,1,5,0,90,90,296,210,1871,38640.0,40038.6,Completed,False
101434,FA101434,20250218,14,13,1,2025-02-18 16:15:00,2025-02-18 16:17:00,2025-02-18 23:18:00,2025-02-18 23:20:00,423,423,2,2,0,90,90,296,169,1722,39480.0,43553.0,Completed,False
101435,FA101435,20250218,15,18,1,2025-02-18 05:30:00,2025-02-18 05:34:00,2025-02-18 09:14:00,2025-02-18 09:23:00,224,229,4,9,0,90,90,296,186,1795,20906.7,20875.6,Completed,False
101436,FA101436,20250218,16,13,1,2025-02-18 20:45:00,2025-02-18 20:52:00,2025-02-19 02:58:00,2025-02-19 03:11:00,373,379,7,13,0,90,90,296,220,1615,34813.3,33662.8,Completed,False
101437,FA101437,20250218,17,13,1,2025-02-18 21:00:00,2025-02-18 21:00:00,2025-02-19 02:36:00,2025-02-19 02:34:00,336,334,0,0,0,90,90,296,215,1615,31360.0,32791.4,Completed,False
101438,FA101438,20250218,19,10,1,2025-02-18 12:00:00,2025-02-18 12:09:00,2025-02-18 14:00:00,2025-02-18 14:16:00,120,127,9,16,0,45,45,189,112,412,5200.0,5241.8,Completed,False
101439,FA101439,20250218,21,11,6,2025-02-18 07:45:00,2025-02-18 08:04:00,2025-02-18 10:40:00,2025-02-18 10:53:00,175,169,19,13,0,45,45,189,141,825,7583.3,8452.9,Completed,False
101440,FA101440,20250218,22,10,1,2025-02-18 08:30:00,2025-02-18 08:35:00,2025-02-18 10:40:00,2025-02-18 10:50:00,130,135,5,10,0,45,45,189,109,426,5633.3,5372.5,Completed,False
101441,FA101441,20250218,23,14,6,2025-02-18 12:00:00,2025-02-18 12:13:00,2025-02-18 15:18:00,2025-02-18 15:30:00,198,197,13,12,0,90,90,296,170,1739,18480.0,19934.4,Completed,False
101442,FA101442,20250218,23,15,1,2025-02-18 17:15:00,2025-02-18 17:15:00,2025-02-18 20:33:00,2025-02-18 20:39:00,198,204,0,6,0,90,90,296,183,1971,18480.0,20168.2,Completed,False
101443,FA101443,20250218,24,11,1,2025-02-18 08:00:00,2025-02-18 08:00:00,2025-02-18 11:25:00,2025-02-18 11:31:00,205,211,0,6,0,45,45,189,135,640,8883.3,8451.0,Completed,False
101444,FA101444,20250218,25,18,2,2025-02-18 13:45:00,2025-02-18 13:51:00,2025-02-18 19:52:00,2025-02-18 19:57:00,367,366,6,5,0,90,90,296,190,1571,34253.3,36559.7,Completed,False
101445,FA101445,20250219,1,17,2,2025-02-19 05:45:00,2025-02-19 05:48:00,2025-02-19 12:29:00,2025-02-19 12:33:00,404,405,3,4,0,90,90,296,211,1715,37706.7,36937.1,Completed,False
101446,FA101446,20250219,2,18,2,2025-02-19 07:30:00,2025-02-19 07:35:00,2025-02-19 20:52:00,2025-02-19 20:57:00,802,802,5,5,0,90,90,296,189,1460,74853.3,76104.7,Completed,False
101447,FA101447,20250219,3,1,2,2025-02-19 07:45:00,2025-02-19 07:48:00,2025-02-19 10:31:00,2025-02-19 10:32:00,166,164,3,1,0,45,45,180,114,741,6640.0,6010.4,Completed,False
101448,FA101448,20250219,4,9,1,2025-02-19 13:45:00,2025-02-19 13:50:00,2025-02-19 16:46:00,2025-02-19 16:54:00,181,184,5,8,0,45,45,189,130,1249,7843.3,7983.4,Completed,False
101449,FA101449,20250219,4,8,1,2025-02-19 09:15:00,2025-02-19 09:15:00,2025-02-19 12:16:00,2025-02-19 12:20:00,181,185,0,4,0,45,45,189,121,907,7843.3,7719.2,Completed,False
101450,FA101450,20250219,5,9,8,2025-02-19 19:15:00,2025-02-19 20:02:00,2025-02-19 22:47:00,2025-02-19 23:28:00,212,206,47,41,0,45,45,189,140,546,9186.7,9217.8,Completed,False
